primaryTitle,startYear,runtimeMinutes
Khichdi: The Movie,2010,120
The Trip,2010,112
Troll Hunter,2010,103
I Am,2010,78
The Stoker,2010,87
Gise Memuru,2010,96
Rabies,2010,90
Les Misérables in Concert: The 25th Anniversary,2010,178
Cairo 678,2010,100
Vay Arkadas,2010,100
Phas Gaye Re Obama,2010,108
Six Degrees of Celebration,2010,90
Çakallarla Dans,2010,102
Bleach the Movie: Hell Verse,2010,94
The Weight of Chains,2010,125
José and Pilar,2010,117
The Assault,2010,91
Alzheimer's,2010,107
Gold and Copper,2010,97
I Am Kalam,2010,88
The Women on the 6th Floor,2010,102
Super,2010,140
Midnight FM,2010,106
Gandu,2010,85
Hello Ghost,2010,111
A Little Thing Called Love,2010,118
Shor in the City,2010,112
"No Retreat, No Surrender",2010,116
Saint Petersburg,2010,120
Bittersweet,2010,130
Bewildered Bolbol,2010,110
The Wicker Tree,2011,96
The Rum Diary,2011,119
Gnomeo & Juliet,2011,84
Cowboys & Aliens,2011,119
Real Steel,2011,127
Puss in Boots,2011,90
Captain America: The First Avenger,2011,124
Generation P,2011,112
Margaret,2011,150
Tower Heist,2011,104
The Smurfs,2011,103
The Mechanic,2011,93
Extremely Loud & Incredibly Close,2011,129
The Tree of Life,2011,139
Season of the Witch,2011,95
Atlas Shrugged: Part I,2011,97
Hall Pass,2011,105
Something Borrowed,2011,112
What's Your Number?,2011,106
Samsara,2011,102
Drive,2011,100
War of the Dead,2011,86
Thor,2011,115
Red Dog,2011,92
Jack and Jill,2011,91
Take Me Home Tonight,2011,114
Conan the Barbarian,2011,113
Priest,2011,87
Hoodwinked 2: Hood vs. Evil,2011,87
Red State,2011,88
Sanctum,2011,108
From Prada to Nada,2011,107
The Thing,2011,103
Source Code,2011,93
A Monster in Paris,2011,90
Hugo,2011,126
Sucker Punch,2011,110
The Adventures of Tintin,2011,107
The Green Hornet,2011,119
Hanna,2011,111
Straw Dogs,2011,110
The Iron Lady,2011,105
Asylum Blackout,2011,85
The Descendants,2011,115
The Eagle,2011,114
You and I,2011,100
The Big Year,2011,102
The Legend of Awesomest Maximus,2011,90
Water for Elephants,2011,122
Monte Carlo,2011,109
Footloose,2011,113
Ghost Rider: Spirit of Vengeance,2011,96
Mardi Gras: Spring Break,2011,88
Megan Is Missing,2011,89
Paul,2011,104
The Darkest Hour,2011,89
Dirty Movie,2011,91
George Harrison: Living in the Material World,2011,208
The Ides of March,2011,101
Green Lantern,2011,114
Sonny Boy,2011,130
Beastly,2011,86
BloodRayne: The Third Reich,2011,79
The Rite,2011,114
Wuthering Heights,2011,129
Corman's World: Exploits of a Hollywood Rebel,2011,95
The Skin I Live In,2011,120
The Lincoln Lawyer,2011,118
Rango,2011,107
Cougars Inc.,2011,79
Harry Potter and the Deathly Hallows: Part 2,2011,130
Tyrannosaur,2011,92
The Muppets,2011,120
Hick,2011,99
Moneyball,2011,133
Seeking Justice,2011,105
Cars 2,2011,106
Battle Los Angeles,2011,116
Limitless,2011,105
Zookeeper,2011,102
African Cats,2011,89
Mission: Impossible - Ghost Protocol,2011,132
A Good Old Fashioned Orgy,2011,95
Ironclad,2011,121
Pariah,2011,86
The Future,2011,91
Sidewalls,2011,95
Your Highness,2011,102
We Need to Talk About Kevin,2011,112
Rebellion,2011,136
Bellflower,2011,103
Salvation Boulevard,2011,96
Immortals,2011,110
The Cabin in the Woods,2011,95
Take Me Home,2011,97
Scream 4,2011,111
The Roommate,2011,94
A Very Harold & Kumar Christmas,2011,90
The Devil's Double,2011,109
X-Men: First Class,2011,131
Deadheads,2011,96
Bad Teacher,2011,92
Don 2,2011,148
Warrior,2011,140
Blitz,2011,97
Eva,2011,94
Pirates of the Caribbean: On Stranger Tides,2011,137
Kung Fu Panda 2,2011,90
Mars Needs Moms,2011,88
50/50,2011,100
Our Grand Despair,2011,102
The Oranges,2011,90
The Turin Horse,2011,155
There Be Dragons,2011,122
Rise of the Planet of the Apes,2011,105
The Interrupters,2011,125
The Beaver,2011,91
Carjacked,2011,89
The Burma Conspiracy,2011,114
The Mill and the Cross,2011,92
The Twilight Saga: Breaking Dawn - Part 1,2011,117
Choose,2011,83
Whores' Glory,2011,110
The Resident,2011,91
Arthur,2011,110
Tinker Tailor Soldier Spy,2011,127
A Warrior's Heart,2011,86
Butter,2011,91
The Rabbi's Cat,2011,100
3-D Sex and Zen: Extreme Ecstasy,2011,129
The Sitter,2011,81
Life Without Principle,2011,107
Coriolanus,2011,123
Simon & the Oaks,2011,122
Play,2011,118
You May Not Kiss the Bride,2011,99
Death of a Superhero,2011,97
The Adjustment Bureau,2011,106
Texas Killing Fields,2011,105
We Bought a Zoo,2011,124
Jesus Henry Christ,2011,92
Mr. Popper's Penguins,2011,94
Transformers: Dark of the Moon,2011,154
Unknown,2011,113
Switch,2011,104
Happy Feet Two,2011,117
Wrinkles,2011,89
The Moth Diaries,2011,82
Retreat,2011,90
The Flowers of War,2011,146
No Strings Attached,2011,108
Bucky Larson: Born to Be a Star,2011,97
The Hangover Part II,2011,102
Hop,2011,95
The Best Exotic Marigold Hotel,2011,124
Kill the Irishman,2011,106
In Darkness,2011,145
Torrente 4,2011,93
Pearl Jam Twenty,2011,119
A Lonely Place to Die,2011,99
Arthur Christmas,2011,97
The Details,2011,101
Hysteria,2011,100
"Love, Wedding, Marriage",2011,90
Rio,2011,96
Assassination Games,2011,101
Café,2011,95
Faust,2011,140
Sleep Tight,2011,102
Fright Night,2011,106
Perfect Sense,2011,92
A Little Bit of Heaven,2011,107
Pina,2011,103
This Must Be the Place,2011,118
Martha Marcy May Marlene,2011,102
Salmon Fishing in the Yemen,2011,107
Hot Coffee,2011,88
Footnote,2011,107
Game of Death,2011,98
Cat Run,2011,106
Killer Elite,2011,116
Winnie the Pooh,2011,63
The Help,2011,146
We Have a Pope,2011,102
Goon,2011,92
Tactical Force,2011,91
Dream House,2011,92
"Big Mommas: Like Father, Like Son",2011,107
I Am Number Four,2011,111
Cloudburst,2011,93
The Well Digger's Daughter,2011,109
Lucky,2011,103
Cedar Rapids,2011,87
Bridesmaids,2011,125
Attack the Block,2011,88
The Trouble with Bliss,2011,97
Red Riding Hood,2011,100
5 Days of War,2011,113
Chalet Girl,2011,97
The Change-Up,2011,112
Restless,2011,91
The Whisperer in Darkness,2011,103
Horrible Bosses,2011,98
Drive Angry,2011,104
Swinging with the Finkels,2011,85
Husk,2011,83
Haywire,2011,93
Le Havre,2011,93
The Three Musketeers,2011,110
A Bag of Hammers,2011,85
Thin Ice,2011,93
Sherlock Holmes: A Game of Shadows,2011,129
Fertile Ground,2011,95
The Enemy,2011,108
Spy Kids 4: All the Time in the World,2011,89
Love's Kitchen,2011,93
Anonymous,2011,130
The Bunny Game,2011,76
Gantz: Perfect Answer,2011,141
The Caller,2011,92
Melancholia,2011,135
The Human Centipede 2 (Full Sequence),2011,91
Julia X,2011,92
Shaolin,2011,131
Killing Bono,2011,114
Patiala House,2011,140
The Son of No One,2011,90
The Divide,2011,112
The Ledge,2011,101
W.E.,2011,119
Faces in the Crowd,2011,103
The Guard,2011,96
Albatross,2011,90
Flypaper,2011,87
Love,2011,84
Snow Flower and the Secret Fan,2011,104
Judy Moody and the Not Bummer Summer,2011,93
Another Earth,2011,92
Elles,2011,99
Café de Flore,2011,120
A Better Life,2011,98
False Trail,2011,129
Higher Ground,2011,109
Ra.One,2011,156
Zindagi Na Milegi Dobara,2011,155
One Day,2011,107
Dolphin Tale,2011,113
Just Go with It,2011,117
Forks Over Knives,2011,96
Loosies,2011,89
Some Guy Who Kills People,2011,97
The Girl with the Dragon Tattoo,2011,158
War Horse,2011,146
Burning Man,2011,110
"Crazy, Stupid, Love.",2011,118
A Dangerous Method,2011,99
The Hit List,2011,90
The Dilemma,2011,111
Elephant White,2011,91
Freerunner,2011,87
Puncture,2011,100
The Good Doctor,2011,91
Larry Crowne,2011,98
Machine Gun Preacher,2011,129
Confessions of a Brazilian Call Girl,2011,131
"Jeff, Who Lives at Home",2011,83
Sleeping Beauty,2011,101
Age of Heroes,2011,90
Take This Waltz,2011,116
Cousinhood,2011,98
The Black Power Mixtape 1967-1975,2011,100
The Innkeepers,2011,101
Age of the Dragons,2011,91
The Monitor,2011,96
Fast Five,2011,130
Soul Surfer,2011,112
Contagion,2011,106
New Year's Eve,2011,118
Going Down in LA-LA Land,2011,104
Abduction,2011,106
Seconds Apart,2011,89
The Grey,2011,117
Albert Nobbs,2011,113
Prom,2011,104
The Monk,2011,101
The Woman in the Fifth,2011,84
Comic-Con Episode IV: A Fan's Hope,2011,88
Midnight in Paris,2011,94
That's What I Am,2011,101
Knuckle,2011,97
My Way,2011,137
All Things Fall Apart,2011,110
Win Win,2011,106
Superclásico,2011,99
Absentia,2011,87
"Beats, Rhymes & Life: The Travels of A Tribe Called Quest",2011,97
The Music Never Stopped,2011,105
Little Deaths,2011,94
Headhunters,2011,100
Suing the Devil,2011,97
Margin Call,2011,107
Alvin and the Chipmunks: Chipwrecked,2011,87
J. Edgar,2011,137
Dum Maaro Dum,2011,128
Goodbye First Love,2011,110
The Task,2011,94
30 Minutes or Less,2011,83
Final Destination 5,2011,92
Little Birds,2011,94
North Sea Texas,2011,98
Young Adult,2011,94
Mausam,2011,161
Touchback,2011,118
Ronal the Barbarian,2011,89
7 Khoon Maaf,2011,137
51,2011,90
Foster,2011,90
Blackthorn,2011,102
Almanya: Welcome to Germany,2011,101
Courageous,2011,130
Sacrifice,2011,100
The Immature,2011,108
Enter Nowhere,2011,90
Friends with Benefits,2011,109
Shark Night,2011,90
Intruders,2011,100
Johnny English Reborn,2011,101
Violet & Daisy,2011,88
Will,2011,102
In Time,2011,109
Our Idiot Brother,2011,90
Love Lasts Three Years,2011,98
Hobo with a Shotgun,2011,86
Jumping the Broom,2011,112
Rampart,2011,108
A Few Best Men,2011,97
96 Minutes,2011,93
Terraferma,2011,88
The Depraved,2011,94
Hell,2011,89
The Art of Getting By,2011,83
The Art of Flight,2011,80
The Double,2011,98
The Lost Bladesman,2011,109
"Peace, Love & Misunderstanding",2011,96
Wreckers,2011,85
Diary of a Wimpy Kid: Rodrick Rules,2011,100
Super 8,2011,112
"Turn Me On, Dammit!",2011,76
I Wish,2011,128
The Entitled,2011,91
Game of Werewolves,2011,98
The Veteran,2011,98
My Week with Marilyn,2011,99
The Artist,2011,100
Special Forces,2011,109
Honey 2,2011,110
The Decoy Bride,2011,89
Colombiana,2011,108
Anuvahood,2011,88
House of Tolerance,2011,122
X,2011,90
Polisse,2011,127
What a Man,2011,95
No Rest for the Wicked,2011,114
The Chaperone,2011,104
Chicken with Plums,2011,93
F.A.L.T.U,2011,120
Damsels in Distress,2011,99
This Is Not a Film,2011,75
Tonight You're Mine,2011,80
All Together,2011,96
Trespass,2011,91
Take Shelter,2011,121
The Intouchables,2011,112
360,2011,110
Alyce Kills,2011,90
Boris - Il film,2011,108
Qualunquemente,2011,96
The Snowtown Murders,2011,119
Extraterrestrial,2011,95
Breathing,2011,94
Bully,2011,99
Lucky Trouble,2011,90
Girl Walks Into a Bar,2011,80
Detachment,2011,98
Sleepless Night,2011,103
Horrid Henry: The Movie,2011,93
Circumstance,2011,107
Creature,2011,93
The Source,2011,135
Lessons of a Dream,2011,113
Flying Swords of Dragon Gate,2011,122
Life in a Day,2011,95
Terri,2011,105
The Awakening,2011,102
The Sleeping Voice,2011,128
All for One,2011,82
Dark Horse,2011,86
The Pill,2011,83
Knockout,2011,90
I Melt with You,2011,122
Hideaways,2011,88
Carnage,2011,80
The Last Lions,2011,88
Tanu Weds Manu,2011,113
The Loneliest Planet,2011,113
Fireheart: The Legend of Tadas Blinda,2011,106
Super Shark,2011,87
TT3D: Closer to the Edge,2011,104
The Reunion,2011,90
Seven Days in Utopia,2011,100
Quarantine 2: Terminal,2011,86
Beginning of the Great Revival,2011,140
Kokowääh,2011,126
Gooische vrouwen,2011,105
The Deep Blue Sea,2011,98
Day of the Falcon,2011,130
Let's Be Friends with Benefits,2011,95
Justin Bieber: Never Say Never,2011,105
Someday This Pain Will Be Useful to You,2011,95
The Hunter,2011,102
Grave Encounters,2011,92
Kong Curling,2011,90
Bernie,2011,99
Love.net,2011,109
State of Emergency,2011,90
Mankatha,2011,155
Chinese Take-Out,2011,93
A Funny Man,2011,116
4:44 Last Day on Earth,2011,82
Lovely Molly,2011,100
Ready,2011,145
Citizen Gangster,2011,105
Vile,2011,88
2011/11/11,2011,90
The Ages of Love,2011,125
The Devil's Rock,2011,83
The Gang of Oss,2011,112
The Woman,2011,101
In the Land of Blood and Honey,2011,127
Weekend,2011,97
10 Years,2011,110
Hellraiser: Revelations,2011,75
Monster Brawl,2011,89
The Inbetweeners,2011,97
Dragon,2011,115
My Worst Nightmare,2011,103
Another Happy Day,2011,119
Snow on Tha Bluff,2011,79
October Baby,2011,107
Thank You,2011,125
Friends with Kids,2011,107
Inbred,2011,98
Shame,2011,101
7 Aum Arivu,2011,168
Life Happens,2011,101
Killer Joe,2011,102
The Prey,2011,102
Clandestine Childhood,2011,112
Chillerama,2011,120
Father's Day,2011,99
Panic Button,2011,96
Dil Toh Baccha Hai Ji,2011,143
Livid,2011,92
Vamp U,2011,100
Hara-Kiri: Death of a Samurai,2011,128
Double Dhamaal,2011,138
The Family,2011,88
Men in the City 2,2011,112
Bodyguard,2011,130
Zombie Diaries 2,2011,88
No One Killed Jessica,2011,136
When Pigs Have Wings,2011,98
The Tunnel,2011,94
Breakaway,2011,101
"Oslo, August 31st",2011,95
Nobody Else But You,2011,102
The River Murders,2011,92
Mere Brother Ki Dulhan,2011,139
Les Lyonnais,2011,102
Your Sister's Sister,2011,90
I Don't Know How She Does It,2011,89
The Greatest Movie Ever Sold,2011,90
Guilty of Romance,2011,144
The Opening,2011,95
Children of the Corn: Genesis,2011,80
Cassadaga,2011,112
Setup,2011,85
Sound of My Voice,2011,87
Buck,2011,88
Come as You Are,2011,115
Las Acacias,2011,82
The Way to Paradise,2011,85
Yeh Saali Zindagi,2011,130
eCupid,2011,95
Blubberella,2011,87
Dookudu,2011,170
Starbuck,2011,109
The Day,2011,87
Twixt,2011,88
Apartment 143,2011,80
Like Crazy,2011,86
One Life,2011,85
The Theatre Bizarre,2011,114
Hollywood Sex Wars,2011,106
Sluzhebnyy roman. Nashe vremya,2011,90
In the Name of the King: Two Worlds,2011,96
Silent House,2011,86
1911,2011,99
Apollo 18,2011,86
The Hidden Face,2011,97
Where Do We Go Now?,2011,110
Game,2011,135
Jiro Dreams of Sushi,2011,81
Yamla Pagla Deewana,2011,163
Fullmetal Alchemist: The Sacred Star of Milos,2011,110
United,2011,94
Bobby Fischer Against the World,2011,93
Paranormal Activity 3,2011,83
Zeitgeist: Moving Forward,2011,161
Beneath the Darkness,2011,96
Exit Humanity,2011,114
The Minister,2011,115
Free Man,2011,163
Valley of the Wolves: Palestine,2011,105
Miss Representation,2011,85
The Parade,2011,115
Being Elmo: A Puppeteer's Journey,2011,80
If a Tree Falls: A Story of the Earth Liberation Front,2011,85
Madea's Big Happy Family,2011,106
Page One,2011,92
House of the Rising Sun,2011,90
Kill List,2011,95
"67th Street, New York, NY",2011,105
The Reunion,2011,90
Chromeskull: Laid to Rest 2,2011,93
The Tuche Family,2011,95
Frankenstein,2011,130
Wild Bill,2011,98
Absent,2011,91
7 Days in Havana,2011,129
From Up on Poppy Hill,2011,91
Eyyvah Eyvah 2,2011,106
The Lady,2011,132
Woman in Love,2011,108
Humdinger,2011,96
Love Likes Coincidences,2011,118
What a Beautiful Day,2011,97
Incir Reçeli,2011,94
Losers' Club,2011,105
As Luck Would Have It,2011,94
Suicide Room,2011,110
Ya Sonra,2011,105
Jackpot,2011,86
Project Nim,2011,93
Vegucated,2011,76
The Crown Jewels,2011,120
Beloved,2011,133
Dreams of a Life,2011,95
Beremennyy,2011,84
Aadukalam,2011,160
Case départ,2011,94
Kaavalan,2011,155
Bullhead,2011,129
Traffic,2011,122
Asmaa,2011,96
Airborne,2011,81
She Monkeys,2011,84
Once Upon a Time in Anatolia,2011,157
The Kid with a Bike,2011,87
Delicacy,2011,108
Ala Modalaindi,2011,136
Rascals,2011,128
Romeos,2011,94
A Separation,2011,123
Eating Out: Drama Camp,2011,91
Eating Out: The Open Weekend,2011,82
The Christmas Tango,2011,102
Shaitan,2011,121
Trishna,2011,117
Juan of the Dead,2011,92
Children Who Chase Lost Voices,2011,116
Recoil,2011,94
Rockstar,2011,159
Rosewood Lane,2011,97
Children's Party,2011,135
A Cube of Sugar,2011,116
The Heineken Kidnapping,2011,127
Tomboy,2011,82
Aarakshan,2011,164
Ko,2011,128
The Snows of Kilimanjaro,2011,107
Mr Perfect,2011,144
Foo Fighters: Back and Forth,2011,101
A Letter to Momo,2011,120
You're Next,2011,95
Deiva Thirumagal,2011,166
The Sorcerer and the White Snake,2011,102
Alps,2011,93
Kiss Me,2011,105
17 Girls,2011,86
Undefeated,2011,113
Children...,2011,132
Kolpaçino: Bomba,2011,92
What Else Men Talk About,2011,95
Conan O'Brien Can't Stop,2011,89
Kumaré,2011,84
Çalgi Çengi,2011,90
Escort in Love,2011,95
100% Love,2011,141
Bbuddah... Hoga Terra Baap,2011,114
Hollow,2011,91
SuckSeed,2011,130
Here Without Me,2011,100
247°F,2011,88
Desire,2011,103
404: Error Not Found,2011,121
America's Most Hated Family in Crisis,2011,60
Chalo Dilli,2011,155
Klitschko,2011,118
Catch .44,2011,94
Entelköy Efeköy'e Karsi,2011,111
Haunted - 3D,2011,143
Combat Girls,2011,107
Oosaravelli,2011,145
Ragini MMS,2011,93
Bol,2011,151
The Painting,2011,80
The Raid: Redemption,2011,101
Themis,2011,129
Guerrilla,2011,140
Michael,2011,96
Stanley Ka Dabba,2011,96
Miss Bala,2011,113
Nova Zembla,2011,108
God Bless America,2011,105
Murder 2,2011,127
Amar Bondhu Rashed,2011,96
The Clown,2011,88
The Day He Arrives,2011,79
Glee: The 3D Concert Movie,2011,84
The Fairy,2011,93
Elena,2011,109
Pyaar Ka Punchnama,2011,149
Letters to Santa,2011,110
Declaration of War,2011,100
Delhi Belly,2011,103
Sector 7,2011,101
Zenne Dancer,2011,104
Sunny,2011,124
The Captains,2011,97
Singham,2011,143
The Dirty Picture,2011,145
Ladies vs. Ricky Bahl,2011,140
Fasel wa Na'ood,2011,110
Velayudham,2011,186
Into the Abyss,2011,107
No Men Allowed,2011,102
Desi Boyz,2011,122
A Happy Event,2011,107
Force,2011,137
Naruto Shippuden the Movie: Blood Prison,2011,108
Kevin Hart: Laugh at My Pain,2011,89
Tekken: Blood Vengeance,2011,100
The Front Line,2011,133
Warriors of the Rainbow: Seediq Bale I,2011,144
A Simple Life,2011,118
First Position,2011,95
Behzat Ç.: Seni Kalbime Gömdüm,2011,110
Monsieur Lazhar,2011,95
Blind,2011,111
War of the Arrows,2011,122
The Man from the Future,2011,106
Paradise Lost 3: Purgatory,2011,121
You Are the Apple of My Eye,2011,109
New Kids Nitro,2011,74
Rose,2011,90
The Ambassador,2011,97
Men in Hope,2011,115
Mujhse Fraaandship Karoge,2011,106
Manborg,2011,70
To the Forest of Firefly Lights,2011,45
Laddaland,2011,125
Thrive: What on Earth Will It Take?,2011,132
Anadolu Kartallari,2011,120
Sümela'nin Sifresi: Temel,2011,90
Silenced,2011,125
Mayakkam Enna,2011,145
Saheb Biwi Aur Gangster,2011,118
22 Shey Shraban,2011,139
The Phantom of the Opera at the Royal Albert Hall,2011,137
Always,2011,108
Once Upon a Time in Phuket,2011,105
Panjaa,2011,156
Pilla Zamindar,2011,148
Vysotsky. Thank You for Being Alive,2011,128
Yolki 2,2011,96
The Extreme Tragic Story of Celal Tan and His Family,2011,99
5 Broken Cameras,2011,94
Spellbound,2011,114
My Grandfather's People,2011,126
X-Large,2011,140
Love on a Leash,2011,90
The Ouija Experiment,2011,92
Foodfight!,2012,91
On the Road,2012,124
The Three Stooges,2012,92
John Carter,2012,132
Gambit,2012,89
The Possession,2012,92
Lincoln,2012,150
Life of Pi,2012,127
Being Flynn,2012,102
Red Tails,2012,125
A Thousand Words,2012,91
Escape from Planet Earth,2012,89
Night of the Templar,2012,101
The Attack,2012,102
Jack Reacher,2012,130
Gallowwalkers,2012,92
The Babymakers,2012,95
Hotel Transylvania,2012,91
The Avengers,2012,143
Jack & Diane,2012,105
The Sweeney,2012,112
Evangelion: 3.0 You Can (Not) Redo,2012,96
The Hobbit: An Unexpected Journey,2012,169
Freaky Deaky,2012,90
Silent Hill: Revelation,2012,95
The Amazing Spider-Man,2012,136
Hitchcock,2012,98
The Courier,2012,95
Argo,2012,120
Iron Sky,2012,93
The Story of Luke,2012,96
Silver Linings Playbook,2012,122
Unfinished Song,2012,90
Parental Guidance,2012,105
Transit,2012,88
Skyfall,2012,143
Dark Shadows,2012,113
The Factory,2012,104
Lay the Favorite,2012,94
Frankenweenie,2012,87
Cheerful Weather for the Wedding,2012,89
Marley,2012,144
The Bourne Legacy,2012,135
The Five-Year Engagement,2012,124
Lawless,2012,116
Brave,2012,93
Secret of the Wings,2012,75
Chimpanzee,2012,78
A Late Quartet,2012,105
Not Fade Away,2012,117
That's My Boy,2012,116
21 Jump Street,2012,109
Red Dawn,2012,93
The Man with the Iron Fists,2012,95
In the Gray,2012,122
Small Apartments,2012,96
Looper,2012,119
A Royal Affair,2012,137
How to Make Money Selling Drugs,2012,96
Madagascar 3: Europe's Most Wanted,2012,95
After Porn Ends,2012,94
The Watch,2012,102
Seeking a Friend for the End of the World,2012,101
Bullet to the Head,2012,92
The Lucky One,2012,101
Rock of Ages,2012,123
Dredd,2012,95
The Dark Knight Rises,2012,164
